action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1253709854,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:2913919,PRESERVED_SPECIMEN,15-Jun-90,9.633333333,-82.71666672,Costa Rica,CR,1987-04-10/1987-04-10,1987,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,2913919,Michael H. Grayum,Aeschynomene ciliata,,,
identified,1253709842,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:2913920,PRESERVED_SPECIMEN,15-Jun-90,9.633333333,-82.71666672,Costa Rica,CR,1987-04-10/1987-04-10,1987,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,2913920,Michael H. Grayum,Aeschynomene sensitiva var. sensitiva,,,
identified,1253709664,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:2913746,PRESERVED_SPECIMEN,15-Jun-89,9.583333333,-82.60000003,Costa Rica,CR,1987-01-29/1987-01-29,1987,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,2913746,Michael H. Grayum,Dalbergia monetaria,,,
identified,1253698767,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:2928234,PRESERVED_SPECIMEN,15-Sep-92,10.43333333,-83.58333339,Costa Rica,CR,1988-03-12/1988-03-12,1988,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,2928234,Rafael Robles,Aeschynomene americana var. americana,,,
identified,1253691280,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:2920736,PRESERVED_SPECIMEN,15-Jun-90,10.96666667,-85.11666669,Costa Rica,CR,1988-04-11/1988-04-11,1988,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,2920736,Gerardo Herrera,Aeschynomene deamii,,,
identified,1253602196,3717f916-d983-4a81-bb13-5f91200871a6,CC0_1_0,urn:catalog:INB:Atta:1561175,PRESERVED_SPECIMEN,15-Sep-92,8.408333333,-83.29444447,Costa Rica,CR,1991-10-15/1991-10-15,1991,Plantae,Fabaceae,"Rudd, Velva Elaine",INBio,Plantae,1561175,Reinaldo Aguilar,Paramachaerium gruberi,,,
identified,1056627794,7e380070-f762-11e1-a439-00145eb45e9a,CC0_1_0,af3079b8-bdfe-4cad-8dc5-14227a9d3b37,PRESERVED_SPECIMEN,,10.402469,-75.502089,Colombia,CO,,,Plantae,Fabaceae,Velva Elaine Rudd,NHMUK,BOT,BM000931586,William Houstoun,Chaetocalyx scandens var. pubescens (DC.) Rudd,,,
identified,1056410870,7e380070-f762-11e1-a439-00145eb45e9a,CC0_1_0,9471a7ac-f932-4668-b33f-ef075c8e9c3d,PRESERVED_SPECIMEN,,,,Netherlands,NL,,,Plantae,Fabaceae,Velva Elaine Rudd,NHMUK,BOT,BM000646627,George Clifford,Coronilla scandens L.,,,
identified,1055791848,7e380070-f762-11e1-a439-00145eb45e9a,CC0_1_0,64e4ab84-83ac-42cf-9c2c-d2547f830d2a,PRESERVED_SPECIMEN,,-10.773109,-53.08982,Brazil,BR,,1840,Plantae,Fabaceae,Velva Elaine Rudd,NHMUK,BOT,BM000931810,Peter Claussen,Machaerium angustifolium Vogel,,,
identified,219012367,96af2dd6-f762-11e1-a439-00145eb45e9a,CC_BY_NC_4_0,,OCCURRENCE,,,,México,MX,,1976,Plantae,Fabaceae,"Rudd, Velva Elaine, 1978",IBUNAM,MEXU,216414,"Sousa Sánchez, Mario con C. Ramos y O. Téllez",Piscidia grandifolia var. gentryi Rudd,,,
identified,219012366,96af2dd6-f762-11e1-a439-00145eb45e9a,CC_BY_NC_4_0,,OCCURRENCE,,,,México,MX,,1976,Plantae,Fabaceae,"Rudd, Velva Elaine",IBUNAM,MEXU,216390,"Sousa Sánchez, Mario con C. Ramos, O., Téllez y L.Rico",Piscidia grandifolia var. grabrescens Sandwith,,,
identified,219012365,96af2dd6-f762-11e1-a439-00145eb45e9a,CC_BY_NC_4_0,,OCCURRENCE,,,,México,MX,,1978,Plantae,Fabaceae,"Rudd, Velva Elaine, 1978",IBUNAM,MEXU,216386,"Sousa Sánchez, Mario con O. Téllez, P. Basurto, S. Purata y H. Hernández",Nissolia chiapensis Rudd,,,
identified,219010409,96af2dd6-f762-11e1-a439-00145eb45e9a,CC_BY_NC_4_0,,OCCURRENCE,,,,México,MX,,1978,Plantae,Fabaceae,"Rudd, Velva Elaine, 1978",IBUNAM,MEXU,216380,"Sousa Sánchez, Mario con O. Téllez, P. Basurto, S. Purata y H. Hernández",Aeschynomene americana var. flabellata Rudd,,,
identified,2517521195,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003579,PRESERVED_SPECIMEN,,,,Brazil,BR,6/23/06,,Plantae,Fabaceae,Rudd VE,,Botany,U  0003579,Ducke A,Ormosia grandiflora (Tul.) Rudd,type,,
identified,2515480107,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003565,PRESERVED_SPECIMEN,,,,Brazil,BR,12/31/23,,Plantae,Fabaceae,Rudd VE,,Botany,U  0003565,Kuhlmann JG,Machaerium multifoliolatum Ducke,type,,
identified,2513212830,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200417094,PRESERVED_SPECIMEN,,11.4,16.166667,Central African Republic,CF,8/10/03,,Plantae,Fabaceae,Rudd VE,,Botany,L  0417094,Chevalier AJB,Aeschynomene crassicaulis Harms,type,,
identified,2513096011,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/L%20%200018466,PRESERVED_SPECIMEN,,5.846517,-55.159049,Surinam,SR,1838-03-01/1838-03-31,,Plantae,Fabaceae,Rudd VE,,Botany,L  0018466,Splitgerber FL,Aeschynomene fluminensis Vell. var. fluminensis,type,,
identified,2517550216,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003583,PRESERVED_SPECIMEN,,,,Brazil,BR,1/13/23,,Plantae,Fabaceae,Rudd VE,,Botany,U  0003583,Ducke A,Ormosia paraensis Ducke,syntype,,
identified,2517307303,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003568,PRESERVED_SPECIMEN,9/1/71,,,Brazil,BR,2/23/17,,Plantae,Fabaceae,Rudd VE,,Botany,U  0003568,Ducke A,Machaerium trifoliolatum Ducke,syntype,,
identified,2517207603,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200003569,PRESERVED_SPECIMEN,9/1/71,,,Brazil,BR,11/2/23,,Plantae,Fabaceae,Rudd VE,,Botany,U  0003569,Ducke A,Machaerium trifoliolatum Ducke,syntype,,
identified,2517201494,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/WAG0001818,PRESERVED_SPECIMEN,,14.15,38.9,Ethiopia,ET,1838-11-16,,Plantae,Fabaceae,Rudd VE,,Botany,WAG0001818,Schimper GHW,Aeschynomene schimperi Hochst. ex A.Rich.,syntype,,
identified,2515680217,15f819bd-6612-4447-854b-14d12ee1022d,CC0_1_0,https://data.biodiversitydata.nl/naturalis/specimen/U%20%200073657,PRESERVED_SPECIMEN,9/1/71,,,Brazil,BR,1/16/20,,Plantae,Fabaceae,Rudd VE,,Botany,U  0073657,Ducke A,Machaerium paraense Ducke,syntype,,
