action,gbifID,datasetKey,license,occurrenceID,basisOfRecord,dateIdentified,decimalLatitude,decimalLongitude,country,countryCode,eventDate,year,kingdom,family,identifiedBy,institutionCode,collectionCode,catalogNumber,recordedBy,scientificName,typeStatus,recordedByID,identifiedByID
identified,1847742311,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:28366,PRESERVED_SPECIMEN,2012,24.253056,-106.452778,Mexico,MX,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,28366,Hoege,Palaeothona rubroviridis Blake,Holotype of Palaeothona rubroviridis,,
identified,1847742076,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:28367,PRESERVED_SPECIMEN,2012,20.6493,-98.656206,Mexico,MX,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,28367,Hoege,Palaeothona melanocyanea Blake,Holotype of Palaeothona melanocyanea,,
identified,1209591027,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:23632,PRESERVED_SPECIMEN,2012,19.339154,-70.938193,Dominican Republic,DO,1938-06-01/1938-06-30,1938,Animalia,Chrysomelidae,Blake,MCZ,Ent,23632,"Philip J. Darlington, Jr.",Oedionychis megalopia Blake,Holotype of Oedionychis megalopia,http://viaf.org/viaf/46837193,
identified,1146689423,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30667,PRESERVED_SPECIMEN,1966,3.437222,-76.522157,Colombia,CO,1894-09-01/1894-12-31,1894,Animalia,Chrysomelidae,Blake,MCZ,Ent,30667,William F. H. Rosenberg,Neobrotica stalagma Blake 1966,Holotype of Neobrotica stalagma,,
identified,1146689444,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30671,PRESERVED_SPECIMEN,1966,31.335635,-99.689453,United States,US,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30671,[no agent data],Neobrotica septemmaculata Blake 1966,Holotype of Neobrotica septemmaculata,,
identified,1146689435,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30670,PRESERVED_SPECIMEN,1966,10.667616,-61.52356,Republic of Trinidad and Tobago,TT,1897-01-01/1897-01-31,1897,Animalia,Chrysomelidae,Blake,MCZ,Ent,30670,Dr. Randall,Neobrotica rendalli Blake 1966,Holotype of Neobrotica rendalli,,
identified,1209591106,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30669,PRESERVED_SPECIMEN,2012,,,,,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30669,[no agent data],Neobrotica regularis Blake,Holotype of Neobrotica regularis,,
identified,1146689436,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30666,PRESERVED_SPECIMEN,1966,-12.499641,-54.033203,Brazil,BR,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30666,[no agent data],Neobrotica poecila Blake 1966,Holotype of Neobrotica poecila,,
identified,1146689431,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30672,PRESERVED_SPECIMEN,1966,-13.591428,-70.978499,Peru,PE,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30672,[no agent data],Neobrotica octosignata Blake 1966,Holotype of Neobrotica octosignata,,
identified,1146689443,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30665,PRESERVED_SPECIMEN,1966,18.935349,-99.234324,Mexico,MX,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30665,[no agent data],Neobrotica noumenia Blake 1966,Holotype of Neobrotica noumenia,,
identified,1146689424,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30674,PRESERVED_SPECIMEN,1966,25.855127,-97.510291,Mexico,MX,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30674,[no agent data],Neobrotica matamorasensis Blake 1966,Holotype of Neobrotica matamorasensis,,
identified,1146689438,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30673,PRESERVED_SPECIMEN,1966,2.49,-76.7,Colombia,CO,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30673,[no agent data],Neobrotica grandis Blake 1966,Holotype of Neobrotica grandis,,
identified,1836947048,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30816,PRESERVED_SPECIMEN,2012,,,,,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30816,[Collector has not been verified and entered],Neobrotica gernaini Blake,Holotype of Neobrotica gernaini,,
identified,1146689633,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:35217,PRESERVED_SPECIMEN,2012,-17.39166667,-66.15833333,Bolivia,BO,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,35217,Germ.,Neobrotica germaini Blake,Holotype of Neobrotica germaini,,
identified,1146689429,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30664,PRESERVED_SPECIMEN,1966,9.796516,-69.137257,Venezuela,VE,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30664,[no agent data],Neobrotica flavipes Blake 1966,Holotype of Neobrotica flavipes,,
identified,1146689440,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:30668,PRESERVED_SPECIMEN,1966,8.483333,-82.616667,Panama,PA,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,30668,George C. Champion,Neobrotica confusa Blake 1966,Holotype of Neobrotica confusa,,
identified,1209591074,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:28122,PRESERVED_SPECIMEN,2012,10.639451,-61.399676,Republic of Trinidad and Tobago,TT,1929-04-01/1929-04-30,1929,Animalia,Chrysomelidae,Blake,MCZ,Ent,28122,"Philip J. Darlington, Jr.",Myochrous rhabdotus Blake,Holotype of Myochrous rhabdotus,http://viaf.org/viaf/46837193,
identified,1209591085,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:28120,PRESERVED_SPECIMEN,2012,-25.942659,-56.472478,Paraguay,PY,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,28120,Dr. Bohls,Myochrous normalis Blake,Holotype of Myochrous normalis,,
identified,1209591075,4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,CC_BY_NC_4_0,MCZ:Ent:28121,PRESERVED_SPECIMEN,2012,-17.39166667,-66.15833333,Bolivia,BO,,,Animalia,Chrysomelidae,Blake,MCZ,Ent,28121,Germ.,Myochrous nanus Blake,Holotype of Myochrous nanus,,
